question,answer,label
"Met siang, dokter punggung atas saya terasa nyeri saat tarik nafas panjang itu kenapa ya dok.. Akhir-akhir ini saya juga sering sekali merasa sesak lalu menarik nafas sepanjang mungkin.. Mohon penjelasannya Terimakasih dokter","Alo selamat siang Punggung terasa nyeri saat tarik napas kondisi ini bisa disebabkan karena nyeri atau ketegangan otot namun selain akibat nyeri otot keluhan ini juga bisa disebabkan oleh penyebab lain seperti: Infeksi pada paru Obesitas yang menyebabkan tekanan oada otot Serangan panik atau gangguan kecemasan dan lainnya Namun untuk lebih memastikan kemungkinan penyebabnya anda perlu pemeriksaan secara langsung ke dokter, anda bisa temui dokter lebih lanjut jika gejala yang anda alami semakin berat. Untuk secara mandiri yang bisa anda lakukan mengurangi keluhan ada beberapa hal seperti: Hindari penggunaan pakaian yang ketat Hindari olahraga berat atau angkat beban yang berat Mandi atau berendam dengan air hangat Konsumsi obat pereda nyeri seperti paracetamol Melakukan relaksasi saat keluhan anda alami Semoga dapat membantu",asma
"Ijin bertanya dok, saya punya anak usia 6 tahun, punya riwayat sakit asma, suka kambuh sesak napasnya. kalau di rumah saya punya persediaan alat uap pernapasan, tapi kalau kumat di jalan apa obat sesak napas tanpa uap ya dok?? Mohon panduannya","Alo, terimakasih atas pertanyaannya. Asma (asma bronkhiale) sejauh ini memang belum bisa disembuhkan total. Sewaktu-waktu, penyakit ini bisa terus kambuh-kambuhan, terutama akibat: Terpapar dingin atau substansi udara tertentu, seperti debu, udara kering, serbuk sari, asap Terpapar alergen Mengalami infeksi saluran pernapasan Mengalami refluks asam lambung Faktor lain, seperti pengaruh konsumsi obat dan makanan tertentu, stres psikis, kelelahan fisik, dan sebagainya Saat kambuh, penderita asma bisa mengalami sesak, mengi, batuk, dan beragam keluhan lain yang mengganggu. Tentu, hal ini bisa memicu kepanikan tersendiri. Untuk itu, sebagai penanganan awal, yang bisa Anda lakukan yakni: Cegah kekambuhan asma anak, seperti dengan: Pastikan ia cukup istirahat Jaga tubuh dan lingkungan sekitarnya agar bersih Gunakan air humidifier dan air purifier di sekitar anak bila memungkinkan Hindarkan ia dari hal yang membuatnya alergi, dingin, dan substansi udara seperti yang telah kami sebutkan di atas Beri ia makanan dan minuman bergizi seimbang, terutama yang mengandung kaya antioksidan, batasi pemberian makanan ultraproses Ajak ia rutin berolahraga dan disiplin menerapkan gaya hidup yang sehat Beri ia obat pengontrol asma ( asthmacontroller ) jika diberikan dokter Saat serangan asma terlanjur kambuh, lakukanlah: Berupaya untuk tenang, agar anak pun ikut tenang Beri ia obat pereda serangan asma ( asthma reliever ) jika diberikan dokter Longgarkan pakaian anak, kondisikan lingkungan sekitarnya agar berventilasi baik Ajarkan anak mengatur napasnya dengan baik Beri ia oksigen (jika ada) Beri ia terapi uap (nebulisasi) dengan cairan infus NaCl 0,9% (jika ada) Segera periksakan anak ke dokter jika serangan tidak kunjung membaik Semoga membantu ya..",asma
"Pacar saya punya riwayat asma dari kecil dok dan sering sekali kambuh jika dia kecapean, saya penasaran dok, apakah penyakit asma yg diderita pacar saya itu bisa menular melalui ciuman? makasih sebelumnya jika mau jawab","Alo, selamat pagi Asma ialah penyakit kronis pada saluran pernapasan yang menyebabkan saluran pernapasan bengkak dan menyempit sehingga menimbulkan keluhan sesak napas selain itu juga dapat memproduksi dahak secara berlebihan yang dapat mengalami keluhan batuk. Asma ini merupakan penyakit gangguan saluran napas akibat faktor genetik jadi biasanya diturunkan oleh keluraga umumnya akibat alergi. Jadi tidak menularkan ia, penyakit saluran napas yang dapat menularkan jika mengalami infeksi saluran napas yang dimana bisa menular melelalui percikan air liur saat batuk dan bersin lalu terhirup oleh orang sehat. Jadi aman untuk anda berdekatan dengan orang asma ya, asma ini kambuhan saat terpapar pemicunya seperti debu, asap,serbuk sari, paparn zat kimia dan lainnya asma bisa memburuk jika keadaan stres dan kelelahan. Sebaiknya jika asma sering kambuhan temui dokter untuk mendapatkan pengobatan dan mencegah asma tidak kambuh hindari pemicunya karena asma tidak bisa disembuhkan namun bisa diredakan gejalanya dan dicegah kekambuahnnya. Semoga dapat membantu",asma
"Dokter kenapa akhir2 ini saya mengalami kesulitan bernapas? jika saya mencoba menarik nafas saya, pasti sakit dok, skit di dada, dada saya sebelah kiri. Bagaimana menurut dokter? Itu asma apa tidak? Terimakasih sblmnya","Alo, selamat siang Menarik napas terasa sakit pada dada kondisi ini bisa disebabkan oleh beragam hal seperti: Cedera pada dada berupa benturan, penggunaan pakaian yang ketat, batuk atau tertawa yang keras yang menyebabkan otot dada mengalami cedera jadi saat menarik napas akan terasa sakit Gangguan pada paru-paru seperti asma, penyakit paru obstruktif kronis, infeksi paru Penyakit asam lambung Serangan panik Jika anda mengalami nyeri dada setiap kali bernapas dalam waktu berkepanjangan adanya keluhan sesak napas, batuk lama, nyeri dada yang menjalar, demam maka anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan lebih lanjut sehingga bisa ditangani dengan tepat. Jadi untuk saat ini yang bisa anda lakukan ialah amati jika makin berat temui dokter. Untuk secara mandiri yang bisa anda lakukan ialah: Kompres hangat pada bagian dada yang terasa sakit Konsumsi obat pereda nyeri seperti paracetamol Jika mengalami panik atau cemas lakukan teknik relaksasi Hindari menggunakan pakain yang ketat, serta hindari bersin, batuk atau tertawa dengan keras Semoga dapat membantu",asma
"Penderita sesak napas karena asma biasanya dikasih obat semprot untuk sesak napas, kalau beli di apotek nama obatnya apa ya dokter?","Alo, selamat pagi Asma ialah penyakit kronis pada saluran pernapasan yang ditandai dengan sesak akibat peradangan dan penyempitan pada saluran napas. Penderita asma memiliki saluran pernapasan yang lebih senstif dibandingkan orang normal, dimana ketika paru-paru terpapar pemicu asma, maka otot-otot di saluran pernapasan akan kaku sehingga membuat saluran tersebut menyempit. Penyebab pasti asma belum diketahui namun ada dugaan kondisi ini terkait dengan faktor genetik dan lingkungan. Ada beberapa pemicu asma itu sendiri dapat berbeda-beda pada tiap penderita antara lain: Alergan seperti bulu hewan, tungau, debu dan serbuk sari Kondisi cuaca seperti badai, udara dingin atau cuaca lembap atau berangin Alergi makanan Untuk penanganan asma menggunakan inhaler anda tidak bisa beli bebas di apotik anda harus konsultasi lebih lanjut dengan dokter paru bisa secara langsung atau melalui chat via aplikasi alodokter, dengan begitu dokter bisa memberikan resep obat yang tepat sesuai dengan kondisi anda alami. Jika anda mengalami serangan asma parah anda bisa segera ke UGD untuk mendapatkan penanganan berupa nebulizer. Semoga dapat membantu",asma
"Selamat sore dok, anak saya usia 10 tahun menderita asma sejak kecil. di rumah saya aa alat nebulizer jika sewaktu2 kambuh dok.. Karena sering hujan di daerah saya jadi asma anak saya sering kambuh dan hampir setiap hari pakai nebulizer. Yang mau saya tanyakan apakah boleh menggunakan nebulizer setiap hari? apakah ada efek sampingnya dok?","Alo, terimakasih atas pertanyaannya. Perlu diperjelas, obat apa yang Anda berikan saat menebulisasi anak Anda? Asma bronkhiale (sering disebut asma) adalah penyakit atopik yang hingga kini belum bisa disembuhkan total. Penyakit ini terjadi ketika saluran napas bagian bawah meradang, hingga menyempit diameter lumennya dan meningkat produksi dahaknya, dikarenakan beragam faktor, seperti ISPA, paparan alergen dan substansi udara tertentu, aktifitas fisik berlebih, tekanan mental berat, refluks asam lambung, pengaruh beberapa jenis obat, bahkan juga sensitifitas berlebih terhadap suatu makanan. Saat kambuh, gejala asma bisa sangat berat, yakni berupa sesak, mengi, batuk, dan sebagainya. Anak dengan asma perlu diberikan penanganan tepat agar serangannya mereda dan terkontrol. Penanganan ini ada beragam jenis, disesuaikan dengan keparahan asmanya, respons penderita terhadap penanganan yang diberikan, dan status kesehatannya juga secara umum. Biasanya, dokter akan memberikan beberapa jenis obat, bisa melalui rute oral, semprot, uap, dan sebagainya. Nebulisasi (terapi uap) adalah salah satu rute pemberian obat yang bisa dilakukan dalam meredakan serangan asma. Asal diberikan sesuai indikasi medis yang tepat dan dengan pengawasan dokter, seringnya terapi ini tidaklah berbahaya. Akan tetapi, jika obat nebulisasi yang Anda berikan tidak tepat, tentu dampaknya bisa buruk bagi kesehatan anak Anda nantinya, sebab bisa memicu reaksi alergi, detak jantung abnormal, sesak, tremor, gelisah, pusing, pandangan gelap, bahkan bisa sampai pingsan. Jadi, sebaiknya jangan sembarangan ya.. Baiknya, saat serangan asma anak kambuh, lakukanlah dulu beberapa tips berikut: Tetap tenang, jangan panik, tenangkan juga anak Anda Minta anak beristirahat di tempat yang nyaman, bersirkulasi udara baik Longgarkan pakaiannya Bantu anak mengatur napasnya dengan baik Beri ia oksigen atau nebulisasi dengan cairan infus NaCl 0,9%, jangan sembarangan diberi tambahan obat apapun Jika ada obat pereda serangan asma yang diresepkan dokter, beri anak obat tersebut Bawa segera ia ke dokter terdekat jika keluhan tidak kunjung sembuh Semoga membantu ya..",asma
"Hai dok, saya pria 20 tahun. sejak kecil saya udah punya asma dok.. bulan2 ini asma saya sering kambuh. obat untuk mengatasi asma apa ya dok? kalau bisa obat yang ampuh ya dok, biar tidak sering kambuh lagi.. terima kasih","Alo, selamat siang Asma ialah penyakit kronis pada saluran pernapasan yang menyebabkan peradangan dan penyempitan di saluran napas, sehingga menimbulkan keluhan berupa sesak napas, batuk dan adanya suara mengi. Penderita asma memiliki saluran peranpasan yang lebih sensitif dibandingkan orang normal, maka ketika paru-paru terpapar pemicu asma maka otot-otot di saluran napas akan kaku sehingga membuat saluran tersebut menyempit selain itu produksi dahak juga meningkat kombinasi dari kondiis inilah yang membuat penderita mengalami gejala asma. Penyebab asma belum diketahui secara pasti, namun ada dugaan kondisi ini terkait dengan faktor genetik dan lingkungan seperti alergan berupa bulu hewan, tungau, debu, serbuk sari, serta akibat asap rokok dan polusi udara, kondisi cuaca yang dingin, aktivitas yang berat serta stres bisa menjadi pemicu asma anda kambuh. Untuk penanganan asma kambuh tentu harus diatasi sesuai keparahannya, bisa dengan obata yang diminum, obat inhaler, jika berat bisa ke UGD secara langsung untuk mendapatkan obatan melalui nebulizer, nah untuk obatan saya tidak bisa berikan, anda perlu periksa ke dokter secara langsung untuk mendapatkan pengobatan lebih lanjut dan hindari pemicunya ya, karena asma tidak bisa disembuhkan dan tidak ada obat yang ampuh karena keluhan bisa kambuh jika terpapar pemicunya lagi. Semoga dapat membantu",asma
"Dok, anak saya umur 2 tahun, karena batuknya udah semingguan sampe ngikngik saya bawa ke dokter dan dibilang anak saya kena asma, dokter bilang saya harus hati"" karna asma bisa kambuhan.. Adakah cara untuk mengatasi asma pada anak secara total agar tidak kambuh lagi dok? makasih sebelumnya ya dok","Alo, selamat pagi bunda Asma ialah suatu kondisi penyakit kronis pada saluran pernapasan yang terjadi akibat adanya peradangan dan penyempitan saluran pernapasan sehingga membuat penderitanya mengalami sesak dan adanya suara napas mengi. penyebab asma ini belum diketahui secara pasti, namun kondisi ini diduga akibat faktor gentik dan lingkungan. ada beberapa pemicu dapat terjadinya asma yaitu: paparan alergan seperti bulu hewan, tungau, debu dan serbuk bunga paparan asam kimia, asap rokok dan polusi udara kondisi cuaca yang dingin aktivitas fisik atau olahraga yang terlalu berat infeksi saluran pernapasan berulang diatas adalah beberapa pemicu dapat menyebabkan kambuhnya asma, maka sebaiknya hindari faktor pemicunya agar asma tidak kambuh, namun setiap anak berbeda-beda faktor pencetusnya oleh karena itu bunda perlu mengenali dan mencatat apa saja faktor pemicu asma pada anak bunda kemudian sebisa mungkin jauhi anak dari faktor pencetus tersebut dan biasakan anak untuk hidup sehat yaitu rutin mencuci tangan dan jauhi anak dari orang yang sakit. semoga dapat membantu",asma
Siang dok. saya mau bertanya tentang penyakit asma. Apakah penyakit asma bisa menular dari orang sekitar? kira-kira obat apa yang bisa menyembuhkan penyakit asma? dan apakah asma bisa sembuh total dan tidak kambuh lagi dok?,"Alo, selamat siang Asma ialah penyakit kronis saluran napas yang ditandai dnegan sesak napas akibat pembengkakan dan penyemputan pada saluran napas, dimana penderita asma memiliki saluran napas yang lebih sensitif dibandingkan orang normal sehingga ketika paru terpapat pemicu asma maka otot-otot saluran napas akan kaku sehingga bisa menyempit dan meningkatkan produksi lendir yang dapat menimbulkan keluhan sesak dan batuk. Penyebab asma diduga akibat terkait faktor genetik seperti alergi, dimana penyakit ini bisa kambuh jika terpapar pemicunya seperti asap, debu, bulu hewan, udara dingin, paparan zat kimia. Dimana penyakit ini tidak bisa sembuh namun bisa dicegah dengan cara menghindari pemicunya, jika kambuh maka atasi dengan menemui dokter agar diberikan obat untuk melegakan pernapasan. Penyakit ini bukan penyakit infeksi yang bisa menular, jika mengalami infeksi saluran napas maka bisa menular melalui droplet yaitu percikan air liur dari batuk atau bersin nya. Sedangkan asma tidak menular namun dapat menurun jika memiliki orang tua mengalami asma. Semoga dapat membantu",asma
Sore dok. saya wanita 20 tahun. Sudah hampir seminggu ini saya mengalami batuk berdahak dan kadang sampai sesak napas. Itu kenapa ya dok? saya udah minum obat batuk tapi belum ada perubahan dok. mohon solusiya dok,"Alo, selamat siang Batuk berdahak ialah suatu kondisi dimana batuk disertai dengan dahak atau lendir, dimana kondisi ini tentu bisa menyebakan sesak napas karena lendir yang meningkat. Batuk berdahak dapat disebabkan karena infeksi saluran napas baik akibat virus maupun bakteri. Untuk penanganan batuk berdahak bisa ditangani secara mandiri terlebih dahulu dengan melakukan beberapa tips seperti: Konsumsi air putih yang banyak bila perlu hangat Konsumsi jahe hangat atau madu campur lemon dan air hangat Konsumsi obat batuk berdahak yang dijual bebas Oleskan balsem di dada dan punggung Mandi dengan air hangat Konsumsi makanan berkuah hangat seperti sup Tepuk-tepuk dada atau punggung dengan pelan saat batuk Tidur dengan posisi kepala lebih tinggi jadi gunakan bantal Jika dalam 2 minggu batuk tidak kunjung mereda atau keluhan samakin berat susah bernapas dan batuk disertai darah, disertai demam sebaiknya untuk anda menemui dokter secara langsung untuk mendapatkan pemeriksaan seperti pemeriksaan suara napas, pemeriksaan dahak, darah dan foto rontgen thoraks dengan begitu dapat dipastikan penyebabnya sehingga bisa ditengani dengan tepat. Semoga dapat membantu",asma
"Anak saya umur 5 tahun dok, dia waktu umur 3 tahun pernah didiagnosa asma.. Nah dia belakangan ini sering kambuh dok, ada gak obat asma yg ampuh buat anak biar asmanya gak sering kambuh lagi? saya kasian soalnya dok","Alo, terimakasih atas pertanyaannya. Asma adalah salah satu jenis penyakit atopik yang ditandai dengan sesak napas, mengi, dan batuk-batuk. Asma terjadi saat saluran napas bagian bawah meradang, hingga menyempit diameter lumennya dan meningkat produksi lendirnya. Risiko seorang anak mengalami asma akan meningkat jika kerabat dekatnya ada juga yang mengalami asma atau penyakit atopik lainnya (seperti eksim dan rhinitis alergi). Sejauh ini, asma belum bisa disembuhkan total. Namun, kekambuhannya bisa dikontrol dengan menghindari faktor pencetusnya, di antaranya: Cuaca dingin yang ekstrim; misalnya dengan mandi menggunakan air hangat, kenakan pakaian penghangat, batasi beraktifitas di luar saat cuaca dingin Debu, polusi, tungau debu, asap, serbuk sari, bulu hewan, dan substansi udara lainnya; misalnya dengan tidak memelihara hewan berbulu di dalam rumah, gunakan air purifier, perbaiki sirkulasi udara di tempat tinggal, gunakan masker saat bepergian ke lingkungan berpolusi, tidak merokok, jauhi perokok Infeksi saluran pernapasan; misalnya dengan menghindari kontak dengan orang yang sedang mengalami batuk/ pilek/ bersin/ demam, rajin mencuci tangan dan jaga kebersihan diri, gunakan masker dan menjaga jarak saat beraktifitas di tempat umum Makanan atau obat tertentu; misalnya dengan mengurangi kebiasaan makan makanan berpengawet, makanan ultraproses, dan tidak sembarangan meminum obat Stres dan aktifitas fisik berat; misalnya dengan memperbanyak istirahat, rajin bermeditasi, giat berolahraga Refluks asam lambung; misalnya dengan makan yang teratur, kurangi konsumsi makanan yang terlalu pedas dan berminyak, tidak langsung berbaring sehabis makan Saat asma anak kambuh, gejala yang muncul bisa diredakan dengan beragam pengobatan. Namun sayangnya, nyaris semua obat asma tergolong sebagai obat keras. Karena itu, lebih tepat jika Anda memeriksakan dulu anak Anda ke dokter agar diberi pengobatan yang tepat ya.. Sebelum itu, kekambuhan asma anak bisa diatasi dulu dengan memintanya beristirahat, kondisikan lingkungan sekitarnya agar nyaman, ajarkan ia mengatur napasnya, dan tidak dulu memberinya sembarang obat atau herba. Semoga membantu.",asma
